icao,lat,lon
SNRE,-12.6827,-43.8715
SNRJ,-3.66694,-42.8339
SNRN,-6.79194,-35.1019
SNRP,-19.2125,-46.2406
SNRS,-4.93917,-38.0119
SNRT,-19.3331,-48.9447
SNRU,-8.28444,-36.0108
SNRX,-7.35028,-46.6339
SNSC,-19.8931,-47.4222
SNSG,-8.04667,-39.1339
SNSK,-22.2733,-45.6394
SNSL,-19.2874,-46.5117
SNSN,-9.02722,-42.6839
SNSO,-18.6111,-43.4239
SNSR,-17.5479,-46.9787
SNSS,-16.2078,-42.3222
SNSU,-16.1797,-39.358
SNSW,-0.700278,-48.52
SNTI,-1.90028,-55.5339
SNTK,-18.7172,-47.4831
SNTL,-4.85028,-40.3506
SNTM,-17.2339,-42.7339
SNTQ,-10.7242,-43.6547
SNTS,-7.03778,-37.2575
SNTT,-18.7582,-45.1076
SNUB,-21.1225,-42.8822
SNUC,-5.59528,-36.9611
SNUD,-3.41722,-43.4011
SNUH,-20.4386,-45.9928
SNUI,-16.8519,-42.0461
SNUN,-16.3539,-46.9269
SNUR,-16.945,-46.2738
SNVB,-13.2964,-38.9925
SNVD,-13.4006,-44.2172
SNVG,-20.0339,-48.2339
SNVI,-21.7906,-45.2692
SNVL,-16.7739,-42.3875
SNVS,-1.63861,-50.4414
SNVZ,-17.645,-44.7106
SNWC,-2.89667,-40.8569
SNWS,-5.21111,-40.7042
SNXA,-21.6781,-45.8411
SNXB,-21.9175,-44.9694
SNXQ,-10.8369,-42.6825
SNXS,-4.86694,-43.3506
SNXW,-0.200278,-49.9672
SNYA,-1.49195,-52.5783
SNYB,-19.0019,-49.4872
SNYD,-10.0669,-42.4506
SNYE,-2.48361,-45.0672
SNYH,-18.0672,-41.6672
SNYO,-18.9091,-46.9827
SNZA,-22.2889,-45.9194
SNZK,-15.0243,-44.0391
SNZP,-14.5253,-40.3425
SNZR,-17.2431,-46.8814
SO0A,3.65564,-54.0396
SOCA,4.81972,-52.3619
SOOG,3.89333,-51.8056
SOOM,5.48306,-54.0347
SOOS,3.61361,-53.2042
SP0A,-6.39231,-77.5012
SP0B,-2.45637,-72.6688
SP0C,-16.7915,-71.8866
SPAB,-5.25195,-79.4431
SPAC,-4.60708,-77.9406
SPAM,-16.6333,-72.6833
SPAP,-6.9,-76.3833
SPAR,-11.6833,-69.3333
SPAS,-2.83028,-76.4553
SPAY,-10.7333,-73.75
SPBB,-6.01667,-76.9833
SPBC,-3.91686,-70.5082
SPBL,-7.08333,-76.5667
SPBR,-11.3667,-69.5667
SPCL,-8.37667,-74.5733
SPCP,-6.83333,-76.3333
SPDO,-17.0408,-71.9806
SPEN,-10.1833,-75.15
SPEO,-9.14472,-78.5208
SPEP,-9.77028,-70.7092
SPEQ,-17.1775,-70.9347
SPGM,-9.29002,-76.005
SPHI,-6.78748,-79.8281
SPHO,-13.1511,-74.2017
SPHY,-13.7042,-73.3481
SPHZ,-9.34361,-77.5958
SPIL,-13.2667,-70.6833
SPIM,-12.0219,-77.1143
SPIN,-10.9806,-69.559
SPIP,-11.2833,-74.6333
SPIR,-13.0167,-71.2667
SPIY,-14.8064,-71.4319
SPIZ,-8.46667,-76.35
SPJA,-6.05,-77.15
SPJB,-7.6,-78.05
SPJE,-5.59139,-78.7714
SPJI,-7.16667,-76.7283
SPJJ,-11.7833,-75.4833
SPJL,-15.4639,-70.1539
SPJN,-15.35,-75.15
SPJR,-7.13222,-78.4889
SPLN,-6.28333,-77.4333
SPLO,-17.6908,-71.3408
SPLP,-12.1617,-76.9983
SPLS,-8.41667,-75.1333
SPME,-3.54944,-80.3781
SPMS,-5.88333,-76.0833
SPNC,-9.89952,-76.2169
SPNP,-15.8,-70.05
SPNT,-3.58333,-74.75
SPNU,-12.2833,-70.8833
SPOL,-11.95,-77.0667
SPON,-6.89667,-75.1531
SPOV,-11.9,-69.1667
SPPA,-11.1333,-74.35
SPPB,-9.54111,-72.7544
SPPG,-10.6747,-77.8292
SPPY,-6.2,-77.8833
SPQN,-5.06667,-73.8667
SPQT,-3.78555,-73.3103
SPQU,-16.3406,-71.5728
SPRF,-14.2667,-70.4667
SPRM,-11.1083,-75.3333
SPRU,-8.08333,-79.1167
SPSO,-13.7417,-76.2181
SPST,-6.50583,-76.3714
SPTE,-12.5333,-73.8
SPTI,-9.38333,-74.9667
SPTN,-18.0489,-70.2572
SPTP,-4.54981,-81.2241
SPTR,-8.91667,-74.7333
SPTU,-12.6222,-69.2222
SPUR,-5.20222,-80.6142
SPVI,-10.8456,-76.2456
SPVL,-15.8,-73.4167
SPYL,-4.57278,-81.2522
SPYO,-7.40694,-79.5689
SPYU,-15.6189,-74.5361
SPZA,-14.8667,-74.95
SPZO,-13.5314,-71.9367
SRF,38.06,-122.508
SRV,61.7897,-156.589
SSAB,-23.7631,-50.2647
SSAD,-18.764,-52.9176
SSAE,-32.2242,-53.0672
SSAL,-29.8003,-55.7631
SSAM,-23.1428,-55.2078
SSAN,-23.0269,-50.2283
SSAP,-23.6122,-51.385
SSAQ,-28.2506,-52.5167
SSBE,-19.5984,-54.0211
SSBI,-23.6296,-54.6377
SSBJ,-28.6128,-50.4494
SSBL,-26.8328,-49.0936
SSBR,-23.0728,-50.4231
SSBV,-22.0822,-56.5383
SSCC,-26.8064,-50.94
SSCK,-27.1806,-52.0511
SSCN,-29.3647,-50.8272
SSCP,-23.1528,-50.6028
SSCQ,-29.8996,-54.9291
SSCR,-24.5128,-54.0539
SSCT,-23.6914,-52.6422
SSDC,-26.305,-53.63
SSDO,-22.1992,-54.9081
SSDP,-30.995,-54.6661
SSEP,-30.1822,-53.5794
SSER,-27.66,-52.2761
SSFB,-26.0594,-53.0639
SSFK,-19.9061,-57.7794
SSGA,-29.2683,-51.5322
SSGB,-25.8806,-48.6122
SSGR,-28.8947,-51.8553
SSGV,-27.8633,-52.1856
SSGW,-24.2206,-53.0439
SSGY,-24.0797,-54.1881
SSIE,-20.5994,-54.6025
SSIJ,-28.3706,-53.8453
SSIQ,-29.1731,-56.5367
SSIS,-24.5414,-49.9211
SSIT,-25.5039,-50.6539
SSJA,-27.1728,-51.5517
SSJE,-23.1481,-49.9436
SSJI,-21.4928,-56.1528
SSJK,-29.1531,-53.7433
SSJR,-32.5406,-53.3842
SSKG,-20.5056,-54.5247
SSKM,-24.0025,-52.3569
SSKN,-27.6669,-53.8103
SSKS,-30.0022,-52.9403
SSKU,-27.2825,-50.6114
SSKZ,-28.3214,-52.8156
SSLA,-28.3767,-48.7428
SSLG,-28.3764,-55.0375
SSLI,-30.8358,-55.6247
SSLN,-27.1603,-49.5433
SSLO,-22.9178,-53.1497
SSMD,-25.3094,-54.0731
SSMF,-26.1589,-49.8322
SSMJ,-21.6339,-55.145
SSMT,-31.1042,-50.9122
SSMY,-25.3989,-54.2347
SSNG,-29.7194,-51.4894
SSNH,-29.6961,-51.0817
SSNJ,-29.1183,-53.2164
SSNO,-27.3672,-52.7339
SSNP,-28.8025,-51.6042
SSNQ,-21.1847,-55.8331
SSOE,-26.7811,-53.5033
SSOG,-23.3528,-51.4919
SSPB,-26.2178,-52.6942
SSPG,-25.5406,-48.5311
SSPI,-23.0917,-52.4844
SSPL,-27.9017,-53.3289
SSPN,-19.6512,-51.1994
SSPS,-26.4722,-51.9756
SSPT,-24.3447,-53.8289
SSQC,-23.6744,-49.8189
SSQM,-13.5458,-42.48
SSQN,-11.7722,-40.4194
SSQP,-10.4783,-39.2875
SSQT,-24.8075,-49.9603
SSQZ,-12.1067,-45.8967
SSRE,-25.8006,-53.5139
SSRF,-12.7686,-39.4492
SSRK,-9.51611,-42.9956
SSRU,-31.3833,-52.0328
SSRZ,-30.2775,-54.9253
SSSB,-28.6531,-56.0328
SSSC,-29.6836,-52.4122
SSSD,-28.8631,-52.5406
SSSG,-30.345,-54.2678
SSSQ,-28.2589,-49.9158
SSST,-29.215,-54.8422
SSSZ,-23.0622,-51.0139
SSTB,-26.1328,-50.3097
SSTL,-20.7544,-51.6839
SSTO,-27.5125,-53.8983
SSTR,-29.41,-49.8103
SSUM,-23.7992,-53.3139
SSUV,-26.2317,-51.0689
SSVC,-28.5097,-50.9183
SSVI,-27.0089,-51.1367
SSVN,-28.935,-51.5683
SSWA,-29.6131,-52.2172
SSWD,-27.1936,-53.2364
SSWS,-30.5494,-53.4592
SSXD,-27.9811,-52.8636
SSYA,-24.1042,-49.7906
SSYB,-28.2769,-48.6967
SSZR,-27.9089,-54.5222
SSZS,-22.8308,-51.6036
SSZW,-25.1878,-50.1444
STFR,16.255,-61.265
SUAA,-34.7892,-56.2647
SUAG,-30.3992,-56.5108
SUC,44.3894,-104.399
SUCA,-34.4514,-57.7669
SUCM,-33.9661,-58.3253
SUDU,-33.3564,-56.4961
SULE,-4.97328,151.292
SULS,-34.8583,-55.0917
SUME,-33.2486,-58.0728
SUMO,-32.3425,-54.2219
SUMU,-34.8378,-56.0303
SUPE,-34.9131,-54.9192
SUPU,-32.3631,-58.0664
SURV,-30.9694,-55.4733
SUSO,-31.4347,-57.9842
SUTB,-31.7503,-55.9239
SUTR,-33.195,-54.3472
SUVO,-31.7667,-54.6167
SV0A,8.67048,-62.6289
SV0B,9.58306,-72.7889
SV0C,10.0883,-72.5548
SV0D,7.75776,-63.0823
SVAC,9.55004,-69.2332
SVAE,10.33,-72.4797
SVAJ,8.81868,-65.8867
SVAN,9.43337,-64.4665
SVAS,6.57724,-66.8169
SVAT,4.05179,-67.7011
SVAX,10.0003,-72.583
SVBC,10.1103,-64.6865
SVBI,8.61671,-70.2165
SVBK,9.26609,-70.2304
SVBL,10.1834,-67.5665
SVBM,10.0417,-69.3598
SVBQ,10.0003,-71.0842
SVBS,10.25,-67.6498
SVCB,8.13337,-63.5348
SVCD,7.61921,-66.1523
SVCE,9.35013,-65.2804
SVCG,8.75061,-72.5368
SVCJ,9.66671,-68.6415
SVCL,8.92837,-67.4132
SVCN,6.20004,-62.8498
SVCO,10.1334,-70.0832
SVCP,10.6667,-63.2498
SVCR,11.4187,-69.681
SVCS,10.29,-66.8143
SVCU,10.4539,-64.1296
SVCZ,9.37217,-66.923
SVDG,9.64903,-63.7224
SVDP,4.73004,-60.9648
SVDW,7.49276,-63.2702
SVEB,8.67612,-72.3348
SVED,6.73289,-61.5829
SVEJ,9.45639,-70.7822
SVEN,9.03777,-72.248
SVEP,10.1976,-67.4442
SVET,7.35052,-62.5329
SVEZ,7.08337,-69.5332
SVFM,10.4834,-66.8332
SVFU,7.55194,-71.4711
SVGC,9.77708,-72.4868
SVGD,7.2336,-70.8001
SVGI,10.58,-62.3182
SVGT,7.41671,-61.9332
SVGU,9.01671,-69.7332
SVHD,9.89667,-72.5506
SVHG,10.4667,-66.0998
SVHH,10.8076,-69.6384
SVIC,4.33337,-61.7332
SVIE,10.8,-63.9882
SVJC,11.7791,-70.1484
SVJM,9.90695,-67.3796
SVKA,5.63337,-61.7832
SVLB,11.8233,-64.5883
SVLF,8.25004,-72.2815
SVLM,9.49665,-62.9012
SVLO,11.8,-66.1748
SVMC,10.5612,-71.7254
SVMD,8.5856,-71.1585
SVMG,10.9159,-63.9648
SVMI,10.6065,-66.9895
SVMP,10.14,-66.7782
SVMT,9.74837,-63.1665
SVMZ,7.55783,-69.1413
SVNX,8.82815,-63.095
SVOE,8.74806,-69.9142
SVOF,9.70226,-63.6253
SVOK,9.06149,-63.4447
SVON,10.3301,-71.3225
SVPA,5.60004,-67.5998
SVPC,10.4834,-68.0665
SVPM,7.80504,-72.2015
SVPP,5.79141,-61.4404
SVPQ,8.59714,-69.7606
SVPR,8.30004,-62.7332
SVPT,7.56671,-70.1832
SVQU,8.74913,-69.7222
SVRX,9.84369,-72.5479
SVS,66.009,-149.096
SVSA,7.86671,-72.4498
SVSB,7.83337,-71.1665
SVSE,4.68337,-61.1832
SVSN,8.87525,-66.8399
SVSO,7.56837,-72.0282
SVSP,10.2834,-68.7332
SVSR,7.88337,-67.4332
SVST,8.95048,-64.15
SVSZ,9.03337,-71.9498
SVTC,9.10004,-62.0498
SVTJ,10.1567,-68.8607
SVTK,7.10835,-69.7891
SVTM,7.25004,-61.4332
SVUM,5.33378,-62.7663
SVUP,7.97908,-62.3282
SVUQ,5.23337,-61.7665
SVVA,10.1514,-67.9333
SVVG,8.62414,-71.6727
SVVL,9.34662,-70.5814
SVVP,9.21671,-66.0165
SVVQ,10.2426,-70.5016
SVWB,10.4795,-68.4728
SVX2,11.4867,-69.355
SWAB,-9.70028,-65.3672
SWAC,-15.8994,-52.2408
SWAI,-5.60028,-48.1006
SWAU,-14.5236,-56.4014
SWAY,-15.7239,-51.8364
SWBA,-18.1256,-49.0428
SWBC,-0.981111,-62.9194
SWBI,-2.79611,-57.0561
SWBQ,-13.7336,-59.7172
SWBR,-4.40861,-59.5978
SWBS,-11.0169,-68.7339
SWCA,-4.87861,-66.8956
SWCB,-13.0089,-46.7747
SWCE,-16.2043,-55.3987
SWCQ,-12.4217,-64.2517
SWCW,-13.7661,-47.4286
SWCZ,-15.3447,-49.6047
SWDM,-14.3769,-56.4006
SWDN,-11.6169,-46.8506
SWDV,-16.7347,-57.7639
SWDW,-13.1169,-56.1672
SWEE,-4.52863,-71.5656
SWEI,-6.66694,-69.9172
SWEK,-13.5744,-52.2708
SWFJ,-8.16706,-70.3505
SWFR,-15.5561,-47.3453
SWFX,-11.6317,-50.6883
SWGC,-8.85028,-49.6839
SWGI,-11.7436,-49.1256
SWGN,-7.22833,-48.2408
SWGR,-16.9217,-53.5422
SWHG,-17.8265,-50.5896
SWHT,-7.53361,-63.0506
SWIA,-14.1064,-46.6694
SWII,-2.93361,-69.6947
SWIY,-11.5733,-50.6683
SWJC,-15.9717,-54.9686
SWJI,-10.8706,-61.8467
SWJN,-11.4186,-58.7114
SWJP,-1.40389,-69.4236
SWJU,-10.3058,-58.4894
SWJV,-5.13028,-72.8056
SWJW,-17.83,-51.7753
SWKC,-16.0436,-57.6308
SWKK,-11.4342,-61.4831
SWKN,-17.7253,-48.6106
SWKO,-4.13389,-63.1311
SWKT,-18.2169,-47.9014
SWKU,1.19472,-66.8381
SWKX,-16.3836,-58.3172
SWLB,-7.25027,-64.7835
SWLC,-17.8347,-50.9561
SWME,-17.5519,-52.5561
SWMU,4.31639,-60.7006
SWMW,-3.35695,-57.7122
SWMX,-17.7658,-49.1228
SWMY,-11.5669,-50.7006
SWNA,-5.1175,-60.3644
SWNH,-14.9331,-51.0483
SWNI,-10.1781,-62.8256
SWNK,-8.83361,-67.3122
SWNO,-3.88778,-59.0783
SWNQ,-14.4364,-48.4919
SWNS,-16.3623,-48.9271
SWNV,-16.6281,-49.3456
SWOB,-2.53361,-66.0672
SWOW,-1.46694,-61.6172
SWPA,-8.97944,-48.1736
SWPB,-12.4187,-64.4188
SWPG,-11.5169,-57.3339
SWPI,-2.66944,-56.7711
SWPK,-16.2728,-56.6508
SWPL,-12.1983,-53.3817
SWPM,-11.6417,-61.1811
SWPN,-12.6197,-47.8725
SWPR,-17.3192,-48.3347
SWPZ,-14.1239,-46.3419
SWQI,1.83306,-61.1339
SWRD,-16.5853,-54.7242
SWRO,-8.79361,-63.8581
SWRU,-15.5564,-53.0753
SWSI,-11.8736,-55.5739
SWSR,-13.7503,-55.6339
SWST,-10.4647,-50.5186
SWTC,-9.58361,-48.4506
SWTO,-10.1569,-48.9197
SWTP,-0.416944,-65.0339
SWTQ,-17.7686,-48.7617
SWTY,-12.4339,-46.4006
SWUA,-13.3339,-50.2058
SWUC,-11.2003,-50.6839
SWUI,-7.7225,-67.0283
SWUP,-14.0169,-59.3672
SWUY,-4.88344,-65.3572
SWUZ,-16.2614,-47.9697
SWVB,-15.0153,-59.9672
SWVC,-9.97945,-51.1422
SWWA,-13.4044,-49.1572
SWWK,-2.53,-57.7567
SWXG,-12.0057,-53.4021
SWXU,-10.6639,-68.4858
SWXV,-14.6908,-52.3492
SWYN,-7.29194,-60.3589
SWYV,-18.2618,-48.9234
SXP,62.5206,-164.848
SYAH,2.47361,-59.3211
SYAN,3.95944,-59.1242
SYAP,4.01389,-58.605
SYAW,2.65,-59.2
SYCJ,6.48834,-58.2658
SYEB,5.61667,-57.7667
SYIB,5.71667,-60.2833
SYKK,4.71667,-59.9833
SYKM,5.86417,-60.6167
SYKR,3.75194,-59.3097
SYKT,4.64917,-59.8322
SYLD,5.96667,-58.2781
SYLP,2.4,-59.4
SYLT,3.36889,-59.7961
SYMD,5.2775,-59.1511
SYMP,3,-59.6333
SYOR,4.72528,-60.035
SZN,34.0606,-119.915
T00,29.77,-94.6636
T03,36.0928,-111.383
T05,26.5628,-97.4378
T08,45.4691,-89.8057
T12,30.6466,-93.9149
T13,29.8169,-99.7878
T14,32.9522,-96.0958
T15,31.3407,-96.852
T18,27.2068,-98.1212
T19,27.8836,-98.6003
T20,29.528,-97.4614
T23,32.719,-99.2676
T24,31.2335,-93.9819
T26,29.1083,-96.3988
T27,31.7197,-106.239
T28,31.1062,-98.1959
T30,28.8223,-99.109
T31,33.2085,-96.7419
T32,33.5715,-96.908
T33,32.8571,-96.3083
T34,29.1597,-95.4505
T35,30.8794,-96.9711
T36,31.146,-90.1681
T39,33.5823,-98.6187
T40,33.9001,-97.167
T41,29.6693,-95.0642
T43,27.9111,-97.2194
T44,57.7808,-152.391
T45,35.3617,-101.365
T47,33.8612,-98.4904
T48,32.8681,-96.2191
T49,32.2126,-101.522
T50,30.9335,-99.817
T51,30.0428,-95.6672
T53,27.7785,-97.6905
T54,29.5244,-95.7752
T56,31.307,-95.4038
T58,33.3318,-97.2303
T59,35.4511,-100.2
T60,33.1723,-100.198
T65,26.1776,-97.9731
T66,61.619,-149.679
T67,32.9312,-97.4117
T69,28.0392,-97.5424
T70,29.1294,-100.472
T71,29.0836,-97.2669
T72,30.8718,-96.6222
T73,34.6743,-80.6823
T74,30.5719,-97.4432
T77,29.6302,-104.374
T78,30.0778,-94.6986
T79,29.5558,-95.328
T80,27.5509,-98.0309
T82,30.2437,-98.9095
T84,28.9525,-95.9736
T85,29.3132,-97.1384
T86,26.9688,-99.2489
T88,32.4684,-100.921
T89,29.3419,-98.8509
T90,29.8041,-94.431
T91,29.7283,-97.6594
T92,30.7322,-99.184
T93,36.4408,-100.124
T94,29.573,-98.4631
T97,28.6541,-96.6813
TA00,32.3842,-100.279
TA01,32.3418,-97.2503
TA02,33.1029,-97.4642
TA03,29.7586,-95.9086
TA05,32.0377,-96.5317
TA06,33.1612,-95.8058
TA07,30.0072,-94.9669
TA08,33.1496,-96.2739
TA11,32.3835,-97.0142
TA13,36.2564,-102.87
TA16,32.0279,-99.1073
TA17,30.1872,-96.4333
TA18,32.7071,-96.4794
TA19,32.6746,-97.7836
TA21,33.0172,-97.1176
TA22,33.7673,-96.1216
TA23,31.2613,-96.2164
TA24,31.4752,-98.7114
TA25,33.3826,-97.1072
TA26,32.2964,-97.0568
TA27,30.838,-97.9503
TA28,29.7936,-95.9252
TA29,29.9258,-100.84
TA30,29.3188,-95.0858
TA31,29.4305,-100.258
TA33,29.358,-95.6352
TA34,28.7669,-100.083
TA35,30.2727,-96.355
TA36,29.0058,-97.3117
TA42,32.7129,-94.1249
TA43,31.0475,-94.8544
TA44,27.0756,-98.6017
TA46,32.5626,-96.4011
TA47,33.3014,-97.245
TA49,30.7551,-97.7999
TA50,31.9093,-106.641
TA51,32.6804,-97.9373
TA52,29.8169,-99.9962
TA53,30.1301,-98.4091
TA55,30.1677,-97.5928
TA56,30.5532,-103.954
TA57,31.6238,-96.9925
TA58,28.3214,-99.45
TA59,33.0993,-98.2895
TA60,32.3943,-96.7794
TA61,32.4735,-95.1658
TA63,30.8229,-98.1109
TA64,29.8163,-99.3856
TA65,32.8212,-98.4787
TA66,29.7141,-98.86
TA67,33.7484,-102.067
TA70,31.7835,-95.8975
TA73,29.9747,-99.1684
TA75,30.3872,-97.105
TA77,33.1493,-96.8989
TA78,31.9724,-98.0614
TA80,33.8932,-96.9281
TA81,29.7938,-100.879
TA82,29.0244,-99.527
TA83,32.5399,-97.1922
TA84,28.355,-99.9332
TA85,33.3232,-96.2322
TA86,32.606,-95.935
TA87,33.3422,-97.27
TA89,31.5238,-98.8003
TA90,29.9747,-95.818
TA93,33.6333,-96.7336
TA97,29.6375,-95.9688
TAD,-3.1956,142.425
TAP,-8.35817,146.994
TAPA,17.1367,-61.7928
TBPB,13.0756,-59.488
TCT,62.9927,-156.068
TDCF,15.3361,-61.4006
TDPD,15.5425,-61.3099
TE01,31.3049,-95.7966
TE02,32.4707,-97.5603
TE04,32.5233,-96.3303
TE05,29.1002,-98.4486
TE06,33.3793,-96.3169
TE08,32.1496,-100.16
TE09,29.3319,-95.276
TE10,33.8154,-98.2281
TE12,29.3002,-98.1836
TE13,29.4002,-98.8875
TE15,30.891,-99.6326
TE16,32.2504,-97.2972
TE17,31.4391,-97.1469
TE21,29.6513,-99.0864
TE24,33.3932,-97.2053
TE26,28.7836,-98.3192
TE27,28.2544,-99.5992
TE29,28.0731,-99.5742
TE32,27.3086,-99.4814
TE33,31.6835,-102.184
TE34,32.7626,-97.9728
TE36,29.3919,-97.1847
TE37,30.2691,-100.451
TE38,30.5927,-94.9094
TE39,33.4432,-97.2734
TE40,32.6748,-98.8262
TE45,32.4699,-97.4653
TE47,32.209,-97.3178
TE48,31.0449,-98.0428
TE50,32.1732,-96.9661
TE51,29.5391,-97.835
TE52,31.4903,-94.7146
TE55,33.4233,-98.1989
TE57,29.4448,-99.1228
TE58,33.3064,-97.3417
TE59,26.2592,-98.2716
TE62,27.8543,-97.6823
TE63,28.2461,-98.5528
TE67,29.4291,-98.1317
TE68,33.7441,-96.6599
TE70,29.6033,-97.9906
TE71,29.6111,-96.0279
TE72,32.3271,-96.8402
TE73,29.8585,-94.3541
TE74,32.9536,-95.8669
TE75,30.4125,-96.9667
TE76,33.3683,-97.6822
TE77,29.2337,-95.4767
TE78,29.5687,-99.9745
TE80,33.3773,-96.7289
TE81,33.3097,-97.0928
TE83,28.9208,-99.7561
TE84,31.4652,-97.4753
TE85,30.3422,-95.6613
TE86,29.4444,-98.1128
TE87,27.9158,-97.3203
TE88,29.3569,-95.4594
TE89,32.5377,-94.2361
TE90,29.7589,-99.1525
TE91,32.0393,-95.0828
TE92,31.5944,-97.3709
TE95,30.7533,-98.1467
TE96,30.4332,-97.4125
TE97,30.1878,-98.9583
TE99,32.0215,-97.2537
TFFB,16.0133,-61.7422
TFFF,14.5931,-60.9958
TFFG,18.0999,-63.0471
TFFJ,17.9044,-62.8436
TFFM,15.8686,-61.2722
TFFR,16.2642,-61.5258
TGPY,12.0039,-61.7861
TIST,18.3373,-64.9734
TISX,17.7019,-64.7986
TJ0B,37.9877,69.8059
TJ0C,37.6404,69.6466
TJ0E,38.1904,74.0247
TJ0F,38.5123,68.6725
TJ0G,37.4698,69.3808
TJBQ,18.4949,-67.1294
TJFA,18.308,-65.6618
TJIG,18.4568,-66.0988
TJMZ,18.2557,-67.1485
TJNR,18.2451,-65.6434
TJPS,18.0083,-66.563
TJSJ,18.4394,-66.0018
TJVQ,18.1336,-65.4914
TK3,50.0683,-67.9533
TKE,57.7797,-135.218
TKL,58.4897,-133.943
TKPK,17.3111,-62.7186
TKPN,17.2118,-62.5911
TLF,-5.12928,141.637
TLJ,62.8944,-155.977
TLPC,14.02,-60.9931
TLPL,13.7333,-60.9528
TLT,61.0968,-160.969
TM0A,41.1244,61.4153
TM0B,40.0381,53.3286
TM0D,37.809,65.2125
TM0E,37.6643,61.827
TM0F,38.012,58.195
TM0G,39.4806,54.366
TM0H,38.9842,56.357
TM0I,41.5471,52.6113
TM0J,37.8059,65.9655
TM0K,39.4105,53.1982
TM0L,35.6629,62.5548
TN01,35.3473,-89.8195
TN03,36.1962,-82.4871
TN06,35.7602,-84.28
TN07,35.6872,-86.6064
TN08,36.0376,-84.3069
TN09,35.714,-84.411
TN10,36.3391,-83.776
TN11,36.5015,-83.2555
TN12,35.4736,-86.68
TN13,35.3751,-89.7667
TN14,35.6897,-86.6358
TN16,35.9945,-88.4612
TN17,35.5823,-84.488
TN18,35.2043,-89.6667
TN20,35.8118,-83.7746
TN21,35.4476,-87.5061
TN23,36.2964,-86.9417
TN24,35.3876,-85.9625
TN30,35.5472,-84.51
TN36,35.762,-89.5512
TN37,35.4042,-89.0223
TN38,35.3719,-86.2669
TN39,35.3056,-86.2367
TN41,35.7748,-84.7684
TN43,35.0959,-90.114
TN44,36.3467,-84.0122
TN47,35.289,-89.7412
TN48,36.2776,-88.6537
TN50,34.9915,-85.6508
TN51,36.6428,-86.9764
TN52,35.1381,-86.0811
TN53,36.5559,-87.4483
TN56,36.0723,-85.1139
TN58,35.3917,-89.6565
TN62,36.3723,-82.3915
TN64,35.5442,-84.5328
TN65,35.6664,-86.4853
TN66,35.7445,-85.0472
TN67,35.2479,-86.1286
TN68,35.7687,-86.5467
TN70,35.0262,-89.7026
TN71,35.7945,-84.3416
TN72,35.8459,-83.4818
TN73,36.3234,-86.9594
TN74,35.8001,-84.3194
TN77,36.3218,-87.1507
TN79,36.1723,-86.9597
TN80,36.2334,-85.4264
TN81,35.7489,-86.8136
TN83,35.7223,-86.275
TN85,35.639,-85.3972
TN86,35.7987,-84.7633
TN87,35.6926,-83.9988
TN89,35.2584,-85.4527
TN93,35.2823,-89.0292
TN94,36.0011,-84.0744
TN96,36.0412,-86.3583
TN97,35.8069,-86.6122
TN98,35.8856,-83.9577
TN99,36.2964,-82.7606
TNCA,12.5042,-70.0122
TNCB,12.1404,-68.2768
TNCC,12.1929,-68.9565
TNCE,17.4931,-62.9835
TNCM,18.04,-63.1116
TNX,37.7947,-116.779
TPO,60.2043,-154.319
TQPF,18.2047,-63.055
TS00,32.7882,-97.1808
TS01,30.7127,-97.6503
TS02,33.1196,-98.2306
TS03,32.0615,-97.7378
TS04,29.8358,-100.978
TS05,26.0837,-97.9503
TS07,29.9849,-95.6863
TS08,29.0836,-96.5003
TS11,33.1071,-95.93
TS13,32.1088,-98.4864
TS14,32.1087,-98.488
TS15,29.8929,-104.262
TS18,30.6544,-98.4786
TS20,33.5323,-99.1937
TS22,29.2417,-97.6297
TS25,33.2698,-96.0225
TS27,29.7162,-96.5914
TS29,31.2946,-97.297
TS35,30.0583,-94.9781
TS36,30.2196,-99.1408
TS39,34.312,-101.412
TS40,31.8974,-94.8669
TS42,34.1965,-102.128
TS44,29.84,-96.0233
TS47,32.9685,-98.0114
TS50,29.4175,-94.9983
TS51,31.8371,-94.4594
TS53,32.9365,-97.1353
TS54,33.0148,-95.4344
TS55,29.6719,-98.3044
TS57,33.2418,-97.6211
TS61,32.2117,-97.6422
TS62,33.2001,-100.518
TS63,33.2459,-96.5642
TS65,31.3585,-100.613
TS67,29.6252,-98.2781
TS69,27.485,-98.662
TS70,32.5751,-97.087
TS71,32.5279,-96.9439
TS72,33.1493,-97.4961
TS73,32.7751,-97.4878
TS74,33.3626,-97.2945
TS75,30.503,-102.159
TS76,30.2502,-98.5947
TS78,36.3917,-100.469
TS80,34.1306,-98.9031
TS85,33.8106,-96.7039
TS87,30.418,-96.0794
TS89,32.3511,-97.8087
TS90,29.4025,-95.4319
TS92,31.2146,-97.4267
TS94,26.2512,-97.3008
TS95,29.4864,-95.9308
TS96,29.2669,-96.3252
TS98,32.7869,-96.3069
TSG,63.3744,-143.336
TT01,18.1244,145.769
TT02,10.0167,139.8
TTCP,11.1497,-60.8322
TTPP,10.5953,-61.3372
TUPG,18.7333,-64.3333
TUPJ,18.4449,-64.5428
TUPW,18.4481,-64.4286
TVSB,12.9879,-61.2638
TVSC,12.7014,-61.3438
TVSM,12.8829,-61.1815
TVSU,12.5996,-61.4141
TVSV,13.1444,-61.2108
TX00,32.4489,-99.62
TX01,33.3084,-101.91
